t,count
1552603119,5
1552603129,13
1552603139,22
1552603149,31
1552603159,40
1552603169,50
1552603179,59
1552603189,69
1552603199,79
1552603209,89
1552603219,99
1552603229,108
1552603239,116
1552603249,126
1552603259,136
1552603269,146
1552603279,155
1552603289,164
1552603299,173
1552603309,182
1552603319,191
1552603329,200
1552603340,211
1552603349,217
1552603359,224
1552603369,234
1552603379,243
1552603389,253
1552603399,262
1552603409,272
1552603419,282
1552603429,292
1552603439,302
1552603449,312
1552603459,322
1552603469,330
