t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552603119,22,2.298032,2.400000,2.400000,2.400000,events/second
1552603129,41,2.095987,2.338593,2.386886,2.395580,events/second
1552603139,61,2.063539,2.239918,2.364340,2.387891,events/second
1552603149,81,2.047497,2.232511,2.358898,2.385809,events/second
1552603159,99,1.997505,2.196816,2.347132,2.381546,events/second
1552603169,121,2.031622,2.169159,2.335861,2.377342,events/second
1552603179,141,2.026854,2.143190,2.324850,2.373173,events/second
1552603189,161,2.023566,2.121207,2.314200,2.369049,events/second
1552603199,181,2.021007,2.102600,2.303899,2.364971,events/second
1552603209,201,2.018950,2.086849,2.293936,2.360939,events/second
1552603219,221,2.017229,2.073516,2.284300,2.356950,events/second
1552603229,240,2.007394,2.030248,2.268368,2.350790,events/second
1552603239,260,2.006872,2.040317,2.262821,2.348016,events/second
1552603249,280,2.006379,2.034127,2.254205,2.344171,events/second
1552603259,300,2.005945,2.028888,2.245871,2.340368,events/second
1552603269,320,2.005598,2.024453,2.237810,2.336607,events/second
1552603279,338,1.993311,2.020699,2.230014,2.332887,events/second
1552603289,358,1.993816,1.988096,2.215971,2.327005,events/second
1552603299,379,1.999395,2.005915,2.212196,2.324500,events/second
1552603309,398,1.994455,2.005007,2.205240,2.320914,events/second
1552603319,418,1.994694,1.957544,2.188649,2.314050,events/second
1552603329,435,1.981275,1.993486,2.188966,2.312784,events/second
1552603340,456,1.957630,1.906345,2.160241,2.301003,events/second
1552603349,463,1.930773,1.865860,2.147675,2.296011,events/second
1552603359,475,1.900710,1.718222,2.106799,2.280589,events/second
1552603369,490,1.883992,1.666380,2.075743,2.267154,events/second
1552603379,510,1.890250,1.677064,2.071185,2.264566,events/second
1552603389,535,1.909414,1.819707,2.083862,2.265691,events/second
1552603399,558,1.926625,1.882096,2.092393,2.267543,events/second
1552603409,579,1.931089,1.945612,2.099171,2.267898,events/second
1552603419,601,1.941121,1.971232,2.099281,2.266052,events/second
1552603429,622,1.946451,1.990361,2.099277,2.264214,events/second
1552603439,645,1.957147,2.006553,2.099273,2.262397,events/second
1552603449,669,1.968231,2.081667,2.112383,2.265019,events/second
1552603459,697,1.993910,2.178510,2.131730,2.269835,events/second
1552603469,724,2.013255,2.289911,2.156944,2.276801,events/second
