t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1552760202,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552760212,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552760222,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552760232,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552760242,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552760252,109,0.996143,0.180223,0.107196,0.112256,0.158131,0.175915,0.270752,0.557510,0.772182,0.996143,1.831862,0.000000,0.000000,0.000000,calls/second,milliseconds
1552760262,385,2.423927,0.164559,0.082947,0.167489,0.140498,0.163506,0.218107,0.366539,0.799427,2.423927,5.550229,4.032407,0.859375,0.289549,calls/second,milliseconds
1552760272,659,4.038037,0.149184,0.069190,0.210171,0.124374,0.147077,0.200298,0.269678,0.772182,4.038037,8.301889,7.711871,1.749151,0.595739,calls/second,milliseconds
1552760282,929,4.038037,0.138497,0.053072,0.211226,0.116677,0.137152,0.187274,0.231618,0.366539,4.038037,10.395915,10.690221,2.580332,0.888610,calls/second,milliseconds
1552760292,1193,4.288906,0.136981,0.049278,0.253493,0.110491,0.128358,0.172476,0.214236,0.572839,4.288906,12.002157,13.099402,3.361125,1.170488,calls/second,milliseconds
1552760302,1444,4.288906,0.132204,0.049278,0.217797,0.108983,0.125120,0.182657,0.241056,0.468813,4.288906,13.201442,14.954508,4.076979,1.435993,calls/second,milliseconds
1552760312,1701,4.323905,0.140183,0.047817,0.292034,0.104917,0.120480,0.180600,0.397365,0.733087,4.323905,14.240854,16.662348,4.798843,1.708505,calls/second,milliseconds
1552760322,1921,4.323905,0.137643,0.047817,0.279684,0.102753,0.118482,0.197485,0.397365,0.669129,4.323905,14.846594,17.659604,5.401831,1.945947,calls/second,milliseconds
1552760332,2155,23.604552,0.177507,0.047817,0.952355,0.100340,0.115801,0.209877,0.465928,1.160440,23.604552,15.463651,18.279239,5.936122,2.164219,calls/second,milliseconds
1552760342,2418,23.604552,0.179756,0.047817,0.940042,0.099719,0.113550,0.200263,0.465928,2.153412,23.604552,16.186602,19.460682,6.593730,2.427576,calls/second,milliseconds
1552760352,2673,23.604552,0.153472,0.047817,0.823025,0.099038,0.111304,0.167426,0.328380,0.557510,23.604552,16.773790,20.442202,7.226364,2.686904,calls/second,milliseconds
1552760362,2938,23.604552,0.146175,0.047817,0.766953,0.097998,0.109374,0.157171,0.307616,0.646916,4.323905,17.348493,21.374103,7.858311,2.950038,calls/second,milliseconds
1552760372,3196,23.604552,0.148238,0.047817,0.740918,0.097919,0.109349,0.142240,0.285800,0.704433,4.338695,17.819103,22.053559,8.446510,3.202521,calls/second,milliseconds
1552760382,3452,23.604552,0.146492,0.047817,0.714272,0.098374,0.109243,0.135406,0.285800,0.646916,5.147806,18.229778,22.739365,9.038510,3.459965,calls/second,milliseconds
1552760392,3719,8.966984,0.132364,0.053072,0.417751,0.099451,0.110664,0.128583,0.214452,0.468326,8.966984,18.654188,23.151657,9.575067,3.702412,calls/second,milliseconds
1552760402,3964,11.397179,0.158557,0.053072,0.671505,0.099114,0.110422,0.128977,0.200263,0.704433,11.397179,18.934484,23.549276,10.106601,3.946539,calls/second,milliseconds
1552760412,4214,11.397179,0.154598,0.053072,0.631372,0.099228,0.110081,0.129073,0.191367,0.876774,11.397179,19.210983,23.741285,10.588308,4.176962,calls/second,milliseconds
1552760422,4464,11.397179,0.147575,0.053072,0.594734,0.098258,0.108783,0.128254,0.168799,0.704433,11.397179,19.463621,23.915973,11.057365,4.405928,calls/second,milliseconds
