t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552760252,7,1.777664,0.000000,0.000000,0.000000,events/second
1552760262,34,2.462447,2.063964,2.013223,2.004432,events/second
1552760272,58,2.434839,2.130265,2.029154,2.009905,events/second
1552760282,83,2.455456,2.185108,2.044508,2.015311,events/second
1552760292,121,2.760516,2.375452,2.089110,2.030630,events/second
1552760302,156,2.898435,2.579433,2.141949,2.049079,events/second
1552760312,195,3.052322,2.739945,2.189913,2.066234,events/second
1552760322,226,3.061338,2.824006,2.226224,2.079858,events/second
1552760332,243,2.899740,2.707104,2.221840,2.080053,events/second
1552760342,269,2.867136,2.643967,2.224376,2.082480,events/second
1552760352,293,2.822842,2.635938,2.236635,2.088192,events/second
1552760362,318,2.794551,2.615709,2.245297,2.092745,events/second
1552760372,349,2.819069,2.659992,2.266788,2.101668,events/second
1552760382,374,2.795168,2.630955,2.274242,2.106048,events/second
1552760392,396,2.753873,2.611490,2.281671,2.110404,events/second
1552760402,429,2.789439,2.626996,2.295467,2.116928,events/second
1552760412,471,2.875546,2.794918,2.341650,2.134436,events/second
1552760422,512,2.946066,3.022779,2.405716,2.158349,events/second
