t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552760252,6,1.515869,0.000000,0.000000,0.000000,events/second
1552760262,19,1.374079,1.384009,1.396694,1.398892,events/second
1552760272,38,1.593869,1.431880,1.406611,1.402216,events/second
1552760282,55,1.626127,1.488393,1.419507,1.406611,events/second
1552760292,80,1.824435,1.600195,1.445204,1.415390,events/second
1552760302,105,1.950127,1.737692,1.479757,1.427372,events/second
1552760312,132,2.065525,1.870072,1.516483,1.440329,events/second
1552760322,157,2.126091,1.996842,1.555256,1.454245,events/second
1552760332,182,2.171289,2.073447,1.586201,1.465797,events/second
1552760342,208,2.216496,2.108866,1.609630,1.475017,events/second
1552760352,237,2.282871,2.260384,1.658462,1.492970,events/second
1552760362,269,2.363517,2.344503,1.695941,1.507418,events/second
1552760372,302,2.439019,2.522533,1.755113,1.529438,events/second
1552760382,336,2.510781,2.623979,1.802372,1.547885,events/second
1552760392,371,2.579649,2.741834,1.854694,1.568344,events/second
1552760402,402,2.613531,2.844153,1.905410,1.588589,events/second
1552760412,435,2.655426,2.916052,1.951212,1.607509,events/second
1552760422,469,2.698324,2.957086,1.992043,1.625093,events/second
