t,count
1552603112,5
1552603122,20
1552603132,34
1552603142,47
1552603152,59
1552603162,72
1552603172,84
1552603182,96
1552603192,108
1552603202,120
1552603212,133
1552603222,145
1552603232,157
1552603242,171
1552603252,184
1552603262,196
1552603272,209
1552603282,222
1552603292,235
1552603302,251
1552603312,264
1552603322,275
1552603332,286
1552603342,297
1552603354,303
1552603362,311
1552603372,322
1552603383,332
1552603392,341
1552603402,352
1552603412,361
1552603422,371
1552603432,381
1552603442,391
1552603452,399
1552603462,410
