t,count
1552603112,39
1552603122,185
1552603132,317
1552603142,421
1552603152,548
1552603162,685
1552603172,780
1552603182,891
1552603192,1011
1552603202,1199
1552603212,1338
1552603222,1439
1552603232,1607
1552603242,1705
1552603252,1811
1552603262,1979
1552603272,2125
1552603282,2275
1552603292,2438
1552603302,2533
1552603312,2734
1552603322,2893
1552603332,2954
1552603342,2964
1552603354,2970
1552603362,2978
1552603372,2987
1552603383,2997
1552603392,3006
1552603402,3016
1552603412,3025
1552603422,3036
1552603432,3045
1552603442,3056
1552603452,3064
1552603462,3074
