t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554847740,8,10.217706,0.000000,0.000000,0.000000,events/second
1554847750,97,9.019029,8.736036,8.786777,8.795568,events/second
1554847760,216,10.379690,9.242228,8.892338,8.831000,events/second
1554847770,321,10.433054,9.434049,8.947611,8.850467,events/second
1554847780,427,10.478801,9.601537,9.001291,8.869744,events/second
1554847790,513,10.105418,9.459938,8.991277,8.867853,events/second
1554847800,600,9.876017,9.341356,8.981646,8.865989,events/second
1554847810,670,9.470276,9.027331,8.926488,8.848682,events/second
1554847820,743,9.198243,8.756401,8.872919,8.831542,events/second
1554847830,811,8.936493,8.469491,8.808157,8.810190,events/second
1554847840,887,8.804422,8.309141,8.762156,8.794626,events/second
1554847850,958,8.649868,8.145908,8.713866,8.778072,events/second
1554847860,1044,8.645586,8.186843,8.706281,8.774934,events/second
1554847870,1126,8.611708,8.167109,8.683509,8.766415,events/second
1554847880,1204,8.552565,8.110751,8.654544,8.755736,events/second
1554847890,1274,8.451397,7.953664,8.603498,8.737432,events/second
1554847900,1372,8.535011,8.241595,8.645538,8.750226,events/second
1554847910,1434,8.398281,7.925615,8.565254,8.722034,events/second
1554847920,1558,8.619521,8.353452,8.635322,8.743899,events/second
1554847930,1671,8.760201,9.023941,8.773960,8.789691,events/second
