t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554848330,44,14.391321,0.000000,0.000000,0.000000,events/second
1554848340,216,16.559168,15.648195,15.927274,15.975623,events/second
1554848350,390,16.906705,16.537613,16.112210,16.037654,events/second
1554848360,517,15.637953,15.839728,15.977341,15.993033,events/second
1554848370,668,15.518474,16.012719,16.005404,16.002073,events/second
1554848380,831,15.648567,15.910966,15.979983,15.993321,events/second
1554848390,949,15.050662,15.337429,15.855897,15.951387,events/second
1554848400,1071,14.664144,14.929970,15.749702,15.914417,events/second
1554848410,1228,14.778231,14.839011,15.702421,15.896606,events/second
1554848420,1371,14.737085,14.758829,15.659176,15.880008,events/second
1554848430,1550,15.045837,14.860448,15.648193,15.873688,events/second
1554848440,1711,15.130865,15.312371,15.721388,15.896007,events/second
1554848450,1898,15.425580,15.657802,15.780108,15.913777,events/second
1554848460,2088,15.695008,16.435698,15.938942,15.965650,events/second
1554848470,2213,15.472123,16.456438,15.957800,15.971607,events/second
1554848480,2385,15.586118,16.009585,15.872279,15.942267,events/second
1554848490,2516,15.431505,15.617934,15.796856,15.916282,events/second
1554848500,2650,15.310467,15.314537,15.725108,15.890719,events/second
1554848510,2788,15.232988,15.245775,15.695216,15.878716,events/second
1554848520,2964,15.354973,15.071147,15.640351,15.858036,events/second
1554848530,3137,15.441276,15.720993,15.760356,15.896072,events/second
