t,value
1554847734,0.4914383561643836
1554847744,0.49577702702702703
1554847754,0.4966367713004484
1554847764,0.4974832214765101
1554847774,0.4979892761394102
1554847784,0.498046875
1554847794,0.4947418738049713
1554847804,0.48892140468227424
1554847814,0.4838410104011887
1554847824,0.47911096256684493
1554847834,0.475546780072904
1554847844,0.4732739420935412
1554847854,0.4704522096608428
1554847864,0.46791507633587787
1554847874,0.46622148024485255
1554847884,0.46520605112154406
1554847894,0.46431026018654886
1554847904,0.4641631896152063
1554847914,0.4645586297760211
1554847924,0.4651647893199833
