t,value
1552575181,0.4931740614334471
1552575191,0.4966273187183811
1552575201,0.4977603583426652
1552575211,0.49832355406538137
1552575221,0.4986604152712659
1552575231,0.4988845510317903
1552575241,0.49880554228380314
1552575251,0.4989552862515671
1552575261,0.49907166728555513
1552575271,0.499164717674574
1552575281,0.4992408138475554
1552575291,0.4993042026161982
1552575301,0.4993578217313126
1552575311,0.4994037681850704
1552575321,0.4994435789005119
1552575331,0.49947840600876275
1552575341,0.4995091301786766
1552575351,0.4995364361208975
1552575361,0.4995608642192166
1552575371,0.49958284665443015
1552575381,0.49960273319561416
1552575391,0.4996208099499469
1552575401,0.4996373132163064
1552575411,0.4996524398720979
1552575421,0.49966635526491393
1552575431,0.4996791992814064
1552575441,0.4996910910663536
1552575451,0.4997021327296557
1552575461,0.49971241228574714
1552575471,0.4997220060046703
1552575481,0.49973098030775853
1552575491,0.49973939330762013
1552575501,0.49974729606792684
1552575511,0.49975473364073386
1552575521,0.4997617459258553
