t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552575251,21,2.218243,2.200000,2.200000,2.200000,events/second
1552575261,41,2.106746,2.169296,2.193443,2.197790,events/second
1552575271,61,2.070407,2.143306,2.187101,2.195605,events/second
1552575281,81,2.052807,2.121306,2.180967,2.193443,events/second
1552575291,101,2.042106,2.102683,2.175035,2.191306,events/second
1552575301,121,2.034798,2.086920,2.169296,2.189192,events/second
1552575311,141,2.029957,2.073576,2.163746,2.187101,events/second
1552575321,161,2.026355,2.062281,2.158378,2.185034,events/second
1552575331,181,2.023254,2.052719,2.153186,2.182989,events/second
1552575341,201,2.021027,2.044626,2.148164,2.180967,events/second
1552575351,221,2.019029,2.037775,2.143306,2.178968,events/second
1552575361,241,2.017425,2.031976,2.138608,2.176990,events/second
1552575371,261,2.016139,2.027067,2.134064,2.175035,events/second
1552575381,281,2.015059,2.022912,2.129669,2.173101,events/second
1552575391,301,2.013972,2.019394,2.125418,2.171188,events/second
1552575401,321,2.013131,2.016417,2.121306,2.169296,events/second
1552575411,341,2.012356,2.013897,2.117329,2.167426,events/second
1552575421,361,2.011650,2.011763,2.113483,2.165576,events/second
1552575431,381,2.011092,2.009957,2.109762,2.163746,events/second
1552575441,401,2.010494,2.008429,2.106164,2.161937,events/second
1552575451,421,2.009970,2.007135,2.102683,2.160147,events/second
1552575461,441,2.009555,2.006039,2.099317,2.158378,events/second
1552575471,461,2.009135,2.005112,2.096061,2.156628,events/second
1552575481,481,2.008726,2.004327,2.092912,2.154897,events/second
1552575491,501,2.008398,2.003663,2.089866,2.153186,events/second
1552575501,521,2.008071,2.003101,2.086920,2.151493,events/second
1552575511,541,2.007781,2.002625,2.084070,2.149819,events/second
1552575521,561,2.007511,2.002222,2.081314,2.148164,events/second
