t,count
1554841182,5
1554841192,14
1554841202,23
1554841212,32
1554841222,42
1554841232,51
1554841242,60
1554841252,70
1554841262,80
1554841272,90
1554841282,100
1554841292,110
1554841302,120
1554841312,130
1554841322,139
1554841332,149
1554841342,159
1554841352,169
1554841362,179
1554841372,189
1554841382,198
1554841392,208
1554841402,218
1554841412,228
1554841422,238
1554841432,248
1554841442,258
1554841452,268
1554841462,278
1554841472,288
1554841482,298
1554841492,308
1554841502,318
1554841512,328
1554841522,338
1554841532,348
