t,count
1554841182,4
1554841192,9
1554841202,14
1554841212,19
1554841222,24
1554841232,29
1554841242,35
1554841252,41
1554841262,46
1554841272,53
1554841282,59
1554841292,64
1554841302,73
1554841312,78
1554841322,84
1554841332,89
1554841342,94
1554841352,100
1554841362,106
1554841372,115
1554841382,120
1554841392,127
1554841402,132
1554841412,137
1554841422,143
1554841432,152
1554841442,160
1554841452,166
1554841462,171
1554841472,179
1554841482,187
1554841492,194
1554841502,202
1554841512,210
1554841522,217
1554841532,223
