t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554841182,21,7.382763,0.000000,0.000000,0.000000,events/second
1554841192,106,8.376402,7.663964,7.613223,7.604432,events/second
1554841202,207,9.070820,7.902331,7.665353,7.622075,events/second
1554841212,281,8.594960,7.983216,7.692251,7.631723,events/second
1554841222,350,8.206320,7.829717,7.669447,7.624731,events/second
1554841232,439,8.334770,7.934536,7.696758,7.634411,events/second
1554841242,529,8.445856,8.149283,7.752160,7.653871,events/second
1554841252,595,8.190558,7.953020,7.724032,7.645520,events/second
1554841262,659,7.973150,7.740192,7.686963,7.633943,events/second
1554841272,717,7.739965,7.437223,7.624882,7.613654,events/second
1554841282,759,7.394399,7.039402,7.535195,7.583629,events/second
1554841292,783,6.951634,6.400732,7.383099,7.531861,events/second
1554841302,803,6.547847,5.754564,7.213122,7.472940,events/second
1554841312,816,6.152265,5.055355,7.015988,7.403627,events/second
1554841322,843,5.909573,4.666258,6.868073,7.349459,events/second
1554841332,863,5.653564,4.287642,6.715035,7.292559,events/second
1554841342,881,5.416526,3.921735,6.557207,7.232977,events/second
1554841352,903,5.229799,3.627992,6.407859,7.175161,events/second
1554841362,928,5.080804,3.455464,6.279771,7.123505,events/second
1554841372,955,4.957277,3.324135,6.159134,7.073522,events/second
1554841382,978,4.826228,3.182263,6.035895,7.021881,events/second
1554841392,1003,4.716716,3.078163,5.920002,6.971919,events/second
1554841402,1020,4.581281,2.880663,5.784877,6.914766,events/second
1554841412,1040,4.470235,2.729474,5.657489,6.859351,events/second
1554841422,1059,4.364226,2.602774,5.534331,6.804556,events/second
1554841432,1077,4.262986,2.494246,5.415156,6.750359,events/second
1554841442,1094,4.164954,2.387666,5.296637,6.695659,events/second
1554841452,1112,4.078608,2.282736,5.178753,6.640462,events/second
1554841462,1129,3.994607,2.179202,5.061482,6.584773,events/second
1554841472,1147,3.919118,2.151692,4.961114,6.534113,events/second
1554841482,1166,3.852855,2.082988,4.854230,6.480701,events/second
1554841492,1184,3.787188,2.070248,4.760657,6.431191,events/second
1554841502,1201,3.722232,1.980786,4.653678,6.376695,events/second
1554841512,1219,3.664299,1.967745,4.563374,6.327226,events/second
1554841522,1238,3.612849,1.941993,4.472780,6.277202,events/second
1554841532,1254,3.556076,1.920195,4.385156,6.227730,events/second
