t,value
1554841182,0.0
1554841192,0.0
1554841202,0.0
1554841212,0.002103491796381994
1554841222,0.0030231776956667787
1554841232,0.0027956388034665923
1554841242,0.0035910940866650705
1554841252,0.004186728072011723
1554841262,0.004091500836897899
1554841272,0.004015392337292956
1554841282,0.0038011251330393797
1554841292,0.0034833495889647487
1554841302,0.0032146071750032146
1554841312,0.0029843619434164977
1554841322,0.002784894730979169
1554841332,0.002610420799832933
1554841342,0.002456519603026432
1554841352,0.0023197550338684234
1554841362,0.002197415838973367
1554841372,0.0020871597929537486
1554841382,0.0019875973922722215
1554841392,0.0018971012293215966
1554841402,0.0018870663376397154
1554841412,0.0018083182640144665
1554841422,0.001735879289624783
1554841432,0.0016690204134035178
1554841442,0.001607120781307949
1554841452,0.0015496483490284897
1554841462,0.0014961445505811946
1554841472,0.0014462120369340304
1554841482,0.0013995047906125524
1554841492,0.0013557200959432682
1554841502,0.0013145255068507003
1554841512,0.0012758857591520267
1554841522,0.0012393936504909906
1554841532,0.0012049309481879692
