t,count
1554841182,0
1554841192,21
1554841202,61
1554841212,87
1554841222,111
1554841232,136
1554841242,173
1554841252,200
1554841262,216
1554841272,263
1554841282,329
1554841292,347
1554841302,347
1554841312,347
1554841322,347
1554841332,347
1554841342,347
1554841352,347
1554841362,347
1554841372,347
1554841382,347
1554841392,347
1554841402,347
1554841412,347
1554841422,347
1554841432,347
1554841442,347
1554841452,347
1554841462,347
1554841472,347
1554841482,347
1554841492,347
1554841502,347
1554841512,347
1554841522,347
1554841532,347
