t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554841182,3,1.055481,0.000000,0.000000,0.000000,events/second
1554841192,12,0.948312,0.984009,0.996694,0.998892,events/second
1554841202,21,0.920237,0.986464,0.996803,0.998904,events/second
1554841212,38,1.162312,1.021803,1.003574,1.001139,events/second
1554841222,65,1.524034,1.217390,1.046048,1.015487,events/second
1554841232,108,2.050469,1.675275,1.149447,1.050675,events/second
1554841242,164,2.618378,2.205508,1.279153,1.095440,events/second
1554841252,224,3.083607,2.785475,1.433811,1.149621,events/second
1554841262,285,3.448177,3.308388,1.590011,1.205420,events/second
1554841272,349,3.767432,3.725436,1.734751,1.258416,events/second
1554841282,415,4.043053,4.182725,1.897559,1.318547,events/second
1554841292,488,4.332564,4.632498,2.068197,1.382439,events/second
1554841302,559,4.558215,5.042647,2.239743,1.447829,events/second
1554841312,624,4.704675,5.281729,2.382690,1.504758,events/second
1554841322,693,4.858052,5.496263,2.524091,1.562148,events/second
1554841332,766,5.018112,5.835217,2.693805,1.629972,events/second
1554841342,832,5.115277,5.904651,2.811948,1.681565,events/second
1554841352,900,5.212425,6.055538,2.945889,1.739217,events/second
1554841362,965,5.283476,6.109698,3.059182,1.790723,events/second
1554841372,1034,5.367356,6.231663,3.185127,1.847182,events/second
1554841382,1106,5.457882,6.380320,3.316750,1.906329,events/second
1554841392,1176,5.530283,6.443470,3.430890,1.960396,events/second
1554841402,1243,5.582877,6.498204,3.541342,2.013871,events/second
1554841412,1310,5.630777,6.589951,3.657982,2.070068,events/second
1554841422,1381,5.691216,6.658016,3.767765,2.124566,events/second
1554841432,1452,5.747313,6.682370,3.867282,2.176240,events/second
1554841442,1523,5.798195,6.747123,3.973291,2.230649,events/second
1554841452,1594,5.846494,6.787223,4.072573,2.283355,events/second
1554841462,1665,5.891073,6.867861,4.178462,2.338796,events/second
1554841472,1732,5.917971,6.860001,4.264516,2.388103,events/second
1554841482,1807,5.970934,6.914754,4.360862,2.441285,events/second
1554841492,1878,6.007043,6.943832,4.450689,2.492765,events/second
1554841502,1947,6.034294,6.949898,4.534156,2.542556,events/second
1554841512,2020,6.072098,6.976137,4.618411,2.592929,events/second
1554841522,2090,6.099238,6.975965,4.696325,2.641607,events/second
1554841532,2156,6.113955,6.993089,4.775045,2.690861,events/second
