t,count
1554662797,207
1554662807,490
1554662817,774
1554662827,1055
1554662837,1334
1554662847,1610
1554662857,1888
1554662867,2173
1554662877,2450
1554662887,2728
1554662897,3003
1554662907,3281
1554662917,3566
1554662927,3851
1554662937,4134
1554662947,4417
1554662957,4700
1554662967,4984
1554662977,5263
1554662987,5548
1554662997,5833
1554663007,6112
1554663017,6400
1554663027,6684
1554663037,6971
1554663047,7248
1554663057,7533
