t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554662797,11,1.489750,1.600000,1.600000,1.600000,events/second
1554662807,23,1.322917,1.538593,1.586886,1.595580,events/second
1554662817,36,1.314762,1.503882,1.577563,1.592323,events/second
1554662827,46,1.230343,1.439961,1.561825,1.586874,events/second
1554662837,61,1.286947,1.436383,1.556629,1.584822,events/second
1554662847,73,1.272264,1.382825,1.541577,1.579455,events/second
1554662857,83,1.231807,1.337488,1.527018,1.574148,events/second
1554662867,97,1.253581,1.332372,1.519603,1.571122,events/second
1554662877,109,1.247409,1.326763,1.512376,1.568123,events/second
1554662887,121,1.242582,1.325851,1.505550,1.565176,events/second
1554662897,137,1.275849,1.369216,1.508701,1.565567,events/second
1554662907,152,1.294932,1.357951,1.501832,1.562629,events/second
1554662917,164,1.287512,1.364406,1.498494,1.560832,events/second
1554662927,175,1.273885,1.291194,1.478791,1.553521,events/second
1554662937,193,1.309579,1.353314,1.486015,1.555137,events/second
1554662947,203,1.289912,1.328499,1.476584,1.551206,events/second
1554662957,219,1.308445,1.371458,1.480685,1.551752,events/second
1554662967,235,1.324891,1.375839,1.478040,1.550075,events/second
1554662977,244,1.302206,1.362279,1.472121,1.547302,events/second
1554662987,255,1.291960,1.290671,1.453337,1.540147,events/second
1554662997,265,1.277873,1.263318,1.441835,1.535293,events/second
1554663007,279,1.283486,1.238885,1.430656,1.530486,events/second
1554663017,294,1.293030,1.294322,1.436208,1.531254,events/second
1554663027,304,1.280679,1.263851,1.425158,1.526486,events/second
1554663037,313,1.265289,1.239336,1.414526,1.521776,events/second
1554663047,325,1.262752,1.219863,1.404296,1.517125,events/second
1554663057,337,1.260406,1.183553,1.390932,1.511399,events/second
