t,count
1554824116,2
1554824126,8
1554824136,13
1554824146,18
1554824156,23
1554824166,29
1554824176,34
1554824186,40
1554824196,46
1554824206,52
1554824216,57
1554824226,65
1554824236,71
1554824246,77
1554824256,83
1554824266,89
1554824276,94
1554824286,99
1554824296,106
1554824306,112
1554824316,118
1554824326,123
1554824336,128
1554824346,134
1554824356,141
1554824366,149
1554824376,156
1554824386,163
1554824396,172
1554824406,181
1554824416,191
1554824426,201
1554824436,211
