t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554840131,4,5.107391,0.000000,0.000000,0.000000,events/second
1554840141,61,5.643734,4.895947,4.819834,4.806648,events/second
1554840151,122,5.863658,5.110855,4.868333,4.823146,events/second
1554840161,186,6.042075,5.308763,4.918547,4.840570,events/second
1554840171,254,6.227821,5.538973,4.980283,4.862227,events/second
1554840181,321,6.319513,5.703139,5.033438,4.881435,events/second
1554840191,385,6.334853,5.808841,5.078184,4.898208,events/second
1554840201,454,6.414770,5.976993,5.137938,4.920330,events/second
1554840211,524,6.484833,6.134044,5.198984,4.943310,events/second
1554840221,587,6.464554,6.157603,5.234997,4.958291,events/second
1554840231,656,6.509804,6.272214,5.289610,4.979750,events/second
1554840241,722,6.517443,6.319978,5.332460,4.997640,events/second
1554840251,788,6.524222,6.346975,5.370710,5.014238,events/second
1554840261,855,6.538168,6.399253,5.414207,5.032856,events/second
1554840271,919,6.527905,6.442227,5.456224,5.051262,events/second
1554840281,978,6.486648,6.312930,5.460937,5.057325,events/second
1554840291,1038,6.455954,6.262332,5.478500,5.067729,events/second
1554840301,1093,6.399761,6.158095,5.482374,5.073598,events/second
1554840311,1148,6.350429,6.055147,5.482870,5.078300,events/second
1554840321,1203,6.305999,5.968004,5.483350,5.082951,events/second
1554840331,1258,6.265744,5.894239,5.483814,5.087550,events/second
1554840341,1313,6.229502,5.831798,5.484262,5.092098,events/second
1554840351,1368,6.196456,5.778943,5.484696,5.096596,events/second
1554840361,1425,6.174946,5.763628,5.491618,5.103248,events/second
1554840371,1482,6.155181,5.750663,5.498313,5.109826,events/second
1554840381,1537,6.128638,5.710264,5.498287,5.114129,events/second
1554840391,1592,6.104959,5.676067,5.498261,5.118383,events/second
1554840401,1652,6.100864,5.708527,5.511350,5.127010,events/second
1554840411,1709,6.086528,5.705300,5.517452,5.133333,events/second
1554840421,1768,6.080215,5.733272,5.529912,5.141795,events/second
1554840431,1825,6.067363,5.724968,5.535351,5.147947,events/second
1554840441,1884,6.062347,5.748642,5.547169,5.156242,events/second
1554840451,1944,6.059962,5.784673,5.561906,5.165553,events/second
1554840461,2002,6.052530,5.799181,5.572853,5.173653,events/second
1554840471,2060,6.045128,5.798028,5.580245,5.180568,events/second
1554840481,2117,6.034982,5.767627,5.580893,5.185202,events/second
1554840491,2175,6.028766,5.770040,5.587967,5.191983,events/second
