t,count
1554840131,0
1554840141,14
1554840151,27
1554840161,42
1554840171,68
1554840181,68
1554840191,68
1554840201,83
1554840211,83
1554840221,103
1554840231,127
1554840241,127
1554840251,187
1554840261,223
1554840271,303
1554840281,408
1554840291,413
1554840301,428
1554840311,438
1554840321,443
1554840331,465
1554840341,477
1554840351,540
1554840361,562
1554840371,562
1554840381,567
1554840391,579
1554840401,589
1554840411,589
1554840421,589
1554840431,628
1554840441,628
1554840451,628
1554840461,628
1554840471,667
1554840481,713
1554840491,785
