t,count
1554840141,6
1554840151,16
1554840161,25
1554840171,35
1554840181,44
1554840191,54
1554840201,64
1554840211,74
1554840221,84
1554840231,94
1554840241,104
1554840251,114
1554840261,124
1554840271,134
1554840281,144
1554840291,154
1554840301,164
1554840311,174
1554840321,184
1554840331,194
1554840341,204
1554840351,214
1554840361,224
1554840371,234
1554840381,243
1554840391,253
1554840401,263
1554840411,273
1554840421,282
1554840431,292
1554840441,302
1554840451,312
1554840461,322
1554840471,332
1554840481,342
1554840491,352
