t,count
1554841186,10
1554841196,20
1554841206,30
1554841216,39
1554841226,49
1554841236,59
1554841246,68
1554841256,77
1554841266,87
1554841276,97
1554841286,107
1554841296,117
1554841306,127
1554841316,137
1554841326,147
1554841336,157
1554841346,167
1554841356,177
1554841366,187
1554841376,197
1554841386,207
1554841396,217
1554841406,227
1554841416,237
1554841426,247
1554841436,257
1554841446,267
1554841456,277
1554841466,286
1554841476,296
1554841486,306
1554841496,316
1554841506,326
1554841516,336
1554841526,346
1554841536,356
