t,count
1554841176,4
1554841186,9
1554841196,14
1554841206,20
1554841216,25
1554841226,30
1554841236,37
1554841246,43
1554841256,48
1554841266,55
1554841276,60
1554841286,66
1554841296,74
1554841306,79
1554841316,85
1554841326,90
1554841336,95
1554841346,100
1554841356,106
1554841366,113
1554841376,119
1554841386,125
1554841396,130
1554841406,135
1554841416,141
1554841426,150
1554841436,158
1554841446,165
1554841456,170
1554841466,178
1554841476,186
1554841486,192
1554841496,201
1554841506,209
1554841516,215
1554841526,222
1554841536,231
