t,count
1552607215,9
1552607225,19
1552607235,29
1552607245,39
1552607255,49
1552607265,59
1552607275,69
1552607285,79
1552607295,89
1552607305,99
1552607315,109
1552607325,119
1552607335,129
1552607345,139
1552607355,149
1552607365,159
1552607375,169
1552607385,179
1552607395,189
1552607405,199
1552607415,209
1552607425,219
1552607435,229
1552607445,239
1552607455,249
1552607465,259
1552607477,273
1552607485,277
1552607495,287
1552607505,297
1552607515,307
1552607525,317
1552607535,327
1552607545,337
1552607555,347
1552607565,357
1552607575,367
1552607585,377
1552607595,387
1552607605,397
1552607615,407
1552607625,417
1552607635,427
1552607645,437
