t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552651223,281,28.982607,30.400000,30.400000,30.400000,events/second
1552651233,594,30.159664,30.257989,30.367708,30.389006,events/second
1552651243,896,30.174777,30.371901,30.388437,30.395757,events/second
1552651253,1210,30.485666,30.396042,30.392286,30.396930,events/second
1552651263,1504,30.263388,30.259770,30.365710,30.388057,events/second
1552651273,1796,30.086175,30.319043,30.376314,30.391464,events/second
1552651283,2082,29.874983,30.040426,30.314829,30.370567,events/second
1552651293,2380,29.856914,29.979205,30.291667,30.362083,events/second
1552651303,2658,29.634926,29.509057,30.183207,30.324872,events/second
1552651313,2974,29.833475,29.807023,30.223426,30.336789,events/second
1552651323,3266,29.772766,29.606380,30.169548,30.317524,events/second
1552651333,3541,29.586075,29.491554,30.130277,30.302862,events/second
1552651343,3813,29.401933,29.416091,30.093222,30.288466,events/second
1552651353,4111,29.430043,29.134083,30.008725,30.257712,events/second
1552651363,4407,29.442398,29.201774,29.995162,30.250427,events/second
1552651373,4663,29.201520,28.653968,29.856535,30.201128,events/second
1552651383,4950,29.171978,28.892591,29.867850,30.201122,events/second
1552651393,5164,28.739360,28.092885,29.668157,30.130306,events/second
1552651403,5455,28.758111,27.702492,29.529214,30.078149,events/second
1552651413,5749,28.790468,28.040489,29.541397,30.076183,events/second
