t,count
1554825117,4
1554825127,14
1554825137,23
1554825147,33
1554825157,42
1554825167,52
1554825177,62
1554825187,72
1554825197,82
1554825207,92
1554825217,102
1554825227,112
1554825237,122
1554825247,132
1554825257,142
1554825267,152
1554825277,162
1554825287,172
1554825297,182
1554825307,192
1554825317,202
1554825327,212
1554825337,222
1554825347,232
1554825357,242
1554825367,252
1554825377,262
1554825387,272
1554825397,282
1554825407,292
1554825417,302
1554825427,312
1554825437,322
1554825447,332
1554825457,342
