t,count
1554825107,1
1554825117,6
1554825127,12
1554825137,17
1554825147,23
1554825157,29
1554825167,34
1554825177,40
1554825187,45
1554825197,51
1554825207,57
1554825217,64
1554825227,72
1554825237,82
1554825247,92
1554825257,102
1554825267,112
1554825277,122
1554825287,132
1554825297,142
1554825307,152
1554825317,162
1554825327,172
1554825337,182
1554825347,192
1554825357,202
1554825367,212
1554825377,222
1554825387,232
1554825397,242
1554825407,252
1554825417,262
1554825427,272
1554825437,282
1554825447,292
1554825457,302
