t,count
1554825097,0
1554825107,2
1554825117,17
1554825127,41
1554825137,60
1554825147,84
1554825157,116
1554825167,140
1554825177,159
1554825187,181
1554825197,214
1554825207,239
1554825217,271
1554825227,318
1554825237,335
1554825247,373
1554825257,403
1554825267,466
1554825277,516
1554825287,612
1554825297,713
1554825307,743
1554825317,830
1554825327,856
1554825337,899
1554825347,899
1554825357,899
1554825367,899
1554825377,899
1554825387,899
1554825397,899
1554825407,899
1554825417,899
1554825427,899
1554825437,899
1554825447,899
1554825457,899
