t,count
1554825097,0
1554825107,5
1554825117,12
1554825127,14
1554825137,14
1554825147,14
1554825157,14
1554825167,14
1554825177,14
1554825187,14
1554825197,14
1554825207,14
1554825217,14
1554825227,14
1554825237,14
1554825247,14
1554825257,20
1554825267,26
1554825277,26
1554825287,29
1554825297,102
1554825307,106
1554825317,220
1554825327,255
1554825337,255
1554825347,255
1554825357,255
1554825367,255
1554825377,255
1554825387,255
1554825397,255
1554825407,255
1554825417,255
1554825427,255
1554825437,255
1554825447,255
1554825457,255
