t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1553045406,214,29.419181,29.600000,29.600000,29.600000,events/second
1553045416,498,28.850333,29.429212,29.563856,29.587836,events/second
1553045426,781,28.662042,29.269931,29.525645,29.574705,events/second
1553045436,1064,28.566762,29.152371,29.492048,29.562833,events/second
1553045446,1349,28.511323,29.007444,29.449744,29.547780,events/second
1553045456,1623,28.352544,28.806088,29.392354,29.527360,events/second
1553045466,1904,28.314983,28.682339,29.346707,29.510483,events/second
1553045476,2182,28.243589,28.560317,29.299196,29.492679,events/second
1553045486,2462,28.195235,28.489011,29.259854,29.477287,events/second
1553045496,2739,28.152888,28.320549,29.198827,29.454328,events/second
1553045506,3015,28.075944,28.287330,29.162830,29.439366,events/second
1553045516,3289,28.045228,28.172214,29.108562,29.417965,events/second
1553045526,3572,28.074000,28.117630,29.065771,29.400099,events/second
1553045536,3823,27.857378,28.130275,29.037388,29.386838,events/second
1553046178,271,28.668677,28.200000,28.200000,28.200000,events/second
1553046188,555,28.519470,28.289554,28.219561,28.206617,events/second
1553046198,836,28.395974,28.211841,28.205697,28.202112,events/second
1553046208,1115,28.234787,28.251604,28.215154,28.205382,events/second
1553046218,1388,28.086508,28.119588,28.188376,28.196477,events/second
1553046228,1661,27.955262,28.101229,28.182200,28.194306,events/second
1553046238,1930,27.804737,27.841338,28.123827,28.174486,events/second
1553046248,2204,27.725693,27.774863,28.100152,28.165934,events/second
1553046258,2474,27.669674,27.687890,28.070696,28.155267,events/second
1553046268,2751,27.671492,27.646251,28.048817,28.146934,events/second
1553046278,3026,27.658746,27.592456,28.024241,28.137573,events/second
1553046288,3304,27.670479,27.623039,28.016835,28.133836,events/second
1553046298,3570,27.583274,27.650206,28.009726,28.130148,events/second
1553046308,3845,27.580748,27.495373,27.963783,28.113271,events/second
