t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554848330,13,4.252087,0.000000,0.000000,0.000000,events/second
1554848340,50,3.833136,4.600000,4.600000,4.600000,events/second
1554848350,73,3.164586,4.110020,4.495146,4.564647,events/second
1554848360,118,3.569205,4.137268,4.488667,4.561714,events/second
1554848370,156,3.624070,4.077819,4.465762,4.553260,events/second
1554848380,195,3.672042,4.088905,4.456721,4.549320,events/second
1554848390,255,4.044168,4.294018,4.487809,4.558738,events/second
1554848400,295,4.039140,4.236095,4.471271,4.552503,events/second
1554848410,343,4.127793,4.378958,4.494943,4.559633,events/second
1554848420,380,4.084675,4.181975,4.449184,4.543502,events/second
1554848430,403,3.911915,4.141253,4.433911,4.537435,events/second
1554848440,452,3.997163,4.084380,4.410315,4.528234,events/second
1554848450,481,3.909220,4.072705,4.396918,4.522403,events/second
1554848460,491,3.690753,3.615701,4.288805,4.484584,events/second
1554848470,540,3.775392,3.634396,4.269748,4.475942,events/second
1554848480,565,3.692309,3.506949,4.224214,4.458458,events/second
1554848490,604,3.704542,3.559609,4.210634,4.451219,events/second
1554848500,656,3.790061,3.672634,4.213536,4.449545,events/second
1554848510,704,3.846492,3.868737,4.238992,4.455591,events/second
1554848520,742,3.843922,3.946460,4.244107,4.454958,events/second
1554848530,760,3.740952,3.670675,4.176765,4.430005,events/second
