t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1552575179,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552575189,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552575199,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552575209,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552575219,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552575229,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552575239,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552575249,241,0.824936,0.221713,0.122282,0.082168,0.201999,0.240386,0.384230,0.433254,0.465771,0.824936,3.023755,1.759023,0.363628,0.121883,calls/second,milliseconds
1552575259,495,0.824936,0.181242,0.085741,0.072161,0.163654,0.201999,0.312530,0.403836,0.433102,0.824936,5.518399,5.771501,1.266350,0.428818,calls/second,milliseconds
1552575269,770,0.824936,0.158645,0.085741,0.063497,0.140292,0.177860,0.267257,0.358429,0.406650,0.824936,7.723280,8.753483,2.048339,0.701495,calls/second,milliseconds
1552575279,1043,0.739644,0.144180,0.075694,0.052992,0.129207,0.156754,0.238283,0.312018,0.363132,0.465771,9.507658,11.629498,2.882661,0.997599,calls/second,milliseconds
1552575289,1287,0.739644,0.132819,0.075598,0.043496,0.122839,0.139211,0.204790,0.250844,0.312018,0.436275,10.751860,13.684041,3.610459,1.263857,calls/second,milliseconds
1552575299,1562,0.739644,0.124522,0.072386,0.038896,0.115966,0.131049,0.188833,0.234082,0.289863,0.436275,12.043174,15.719964,4.374281,1.547160,calls/second,milliseconds
1552575309,1835,0.739644,0.119456,0.073894,0.035139,0.112849,0.127258,0.168575,0.212471,0.243128,0.436275,13.135531,17.450377,5.115986,1.828398,calls/second,milliseconds
1552575319,2096,0.739644,0.113573,0.067461,0.032729,0.108535,0.122401,0.156656,0.202557,0.234146,0.411770,14.001470,18.960557,5.843182,2.109840,calls/second,milliseconds
1552575329,2358,4.852653,0.117610,0.067461,0.186653,0.104925,0.118256,0.154372,0.194892,0.232868,4.852653,14.765117,20.003495,6.494521,2.370542,calls/second,milliseconds
1552575339,2626,4.852653,0.113165,0.069352,0.176133,0.101422,0.114642,0.147705,0.184196,0.219183,4.852653,15.474858,21.033449,7.157018,2.639382,calls/second,milliseconds
1552575349,2872,4.852653,0.109851,0.065400,0.166247,0.099067,0.111397,0.141473,0.172245,0.203002,4.852653,15.982364,21.664141,7.748155,2.888625,calls/second,milliseconds
1552575359,3134,4.852653,0.107893,0.065400,0.156231,0.098674,0.110013,0.136321,0.162006,0.189349,4.852653,16.521157,22.272203,8.333572,3.139595,calls/second,milliseconds
1552575369,3392,4.852653,0.106045,0.065400,0.145866,0.098398,0.107961,0.133799,0.150243,0.180477,0.324750,16.986243,22.840652,8.912582,3.392176,calls/second,milliseconds
1552575379,3652,4.852653,0.104482,0.060817,0.136752,0.097526,0.106794,0.131611,0.151017,0.180477,0.324750,17.415754,23.373643,9.482691,3.645307,calls/second,milliseconds
1552575389,3915,4.852653,0.102295,0.060817,0.127421,0.096334,0.105472,0.124521,0.141992,0.162256,0.297782,17.820499,23.715429,10.011080,3.887898,calls/second,milliseconds
1552575399,4183,4.852653,0.101108,0.060817,0.118872,0.095694,0.104003,0.124749,0.148143,0.160191,0.248326,18.211388,24.203680,10.564737,4.142170,calls/second,milliseconds
1552575409,4446,4.852653,0.100370,0.059330,0.111452,0.094905,0.104122,0.124125,0.144217,0.155309,0.234440,18.548792,24.602263,11.096992,4.392530,calls/second,milliseconds
1552575419,4717,4.852653,0.098610,0.059330,0.103440,0.094083,0.102482,0.119021,0.134750,0.148143,0.226214,18.891352,24.848823,11.592182,4.633500,calls/second,milliseconds
1552575429,4989,4.852653,0.097782,0.059330,0.096052,0.093591,0.102194,0.118360,0.128378,0.144217,0.204790,19.211370,25.189945,12.100398,4.881725,calls/second,milliseconds
1552575439,5250,4.852653,0.096724,0.064004,0.090020,0.092490,0.100892,0.117069,0.133229,0.152863,0.205599,19.466584,25.446716,12.585341,5.124991,calls/second,milliseconds
1552575449,5518,4.852653,0.092916,0.049761,0.084758,0.090338,0.098607,0.115899,0.132441,0.152863,0.271601,19.728802,25.578350,13.034988,5.358969,calls/second,milliseconds
1552575459,5777,4.852653,0.089020,0.049761,0.078928,0.087229,0.095549,0.112246,0.126267,0.141992,0.271601,19.942015,25.667392,13.466315,5.589224,calls/second,milliseconds
1552575469,6035,4.852653,0.086509,0.047114,0.073324,0.084153,0.093300,0.111647,0.121899,0.140902,0.271601,20.137347,25.683914,13.870498,5.812527,calls/second,milliseconds
1552575479,6291,4.852653,0.084335,0.041001,0.068652,0.081671,0.091915,0.108896,0.120670,0.140902,0.271601,20.310279,25.681908,14.258124,6.032254,calls/second,milliseconds
1552575489,6520,4.852653,0.085242,0.041001,0.064770,0.082230,0.093249,0.114223,0.124979,0.150626,0.271601,20.394735,25.474883,14.590177,6.235161,calls/second,milliseconds
1552575499,6758,4.852653,0.085018,0.041001,0.060687,0.081653,0.093441,0.114223,0.132342,0.150237,0.232868,20.498040,25.045692,14.855912,6.417076,calls/second,milliseconds
1552575509,7019,4.852653,0.083963,0.041001,0.056688,0.080249,0.092451,0.114087,0.131539,0.150237,0.179830,20.662843,25.084093,15.198282,6.625722,calls/second,milliseconds
1552575519,7281,0.271601,0.081394,0.041001,0.017517,0.078022,0.090321,0.110181,0.125204,0.141450,0.174806,20.820762,25.266282,15.562049,6.843094,calls/second,milliseconds
