t,count
1552760256,13
1552760266,27
1552760276,41
1552760286,51
1552760296,61
1552760306,72
1552760316,83
1552760326,94
1552760336,106
1552760346,120
1552760356,131
1552760366,141
1552760376,154
1552760386,167
1552760396,178
1552760406,188
1552760416,198
1552760426,208
1552760436,221
1552760446,231
1552760456,241
1552760466,251
1552760476,262
1552760486,274
1552760496,288
1552760506,298
1552760516,308
