t,value
1552760286,0.3333333333333333
1552760296,0.2
1552760306,0.1111111111111111
1552760316,0.1111111111111111
1552760326,0.1111111111111111
1552760336,0.07692307692307693
1552760346,0.07692307692307693
1552760356,0.07692307692307693
1552760366,0.07692307692307693
1552760376,0.07692307692307693
1552760386,0.07692307692307693
1552760396,0.07692307692307693
1552760406,0.07692307692307693
1552760416,0.07692307692307693
1552760426,0.07692307692307693
1552760436,0.07692307692307693
1552760446,0.07692307692307693
1552760456,0.07692307692307693
1552760466,0.07692307692307693
1552760476,0.07142857142857142
1552760486,0.07142857142857142
1552760496,0.11764705882352941
1552760506,0.1111111111111111
1552760516,0.10526315789473684
