t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552609708,15,1.546792,1.400000,1.400000,1.400000,events/second
1552609718,29,1.471420,1.429425,1.406502,1.402204,events/second
1552609728,39,1.314269,1.392926,1.399678,1.399963,events/second
1552609738,51,1.285479,1.349874,1.389935,1.396658,events/second
1552609748,62,1.246983,1.296162,1.377151,1.392275,events/second
1552609758,74,1.239835,1.297390,1.374649,1.391259,events/second
1552609768,86,1.234079,1.267727,1.365673,1.388043,events/second
1552609778,99,1.241696,1.273321,1.363547,1.387074,events/second
1552609788,112,1.248956,1.278056,1.361491,1.386115,events/second
1552609798,128,1.284270,1.282064,1.359502,1.385166,events/second
1552609808,142,1.294868,1.329594,1.367332,1.387534,events/second
1552609818,155,1.295233,1.324412,1.365097,1.386564,events/second
1552609828,169,1.303358,1.352007,1.369547,1.387820,events/second
1552609838,179,1.281655,1.312680,1.360683,1.384637,events/second
1552609848,194,1.296247,1.296660,1.355470,1.382603,events/second
1552609858,206,1.290216,1.279264,1.350264,1.380573,events/second
1552609868,221,1.302543,1.312512,1.355145,1.381889,events/second
1552609878,234,1.302432,1.340655,1.359867,1.383191,events/second
1552609888,246,1.297016,1.303071,1.351320,1.380059,events/second
1552609898,261,1.307145,1.333942,1.356222,1.381387,events/second
1552609908,275,1.311630,1.328092,1.354351,1.380485,events/second
1552609918,289,1.315663,1.369835,1.362405,1.382911,events/second
1552609928,301,1.310612,1.359753,1.360386,1.381998,events/second
