t,count
1554840143,0
1554840153,51
1554840163,60
1554840173,65
1554840183,76
1554840193,104
1554840203,104
1554840213,111
1554840223,119
1554840233,162
1554840243,191
1554840253,232
1554840263,309
1554840273,384
1554840283,454
1554840293,532
1554840303,670
1554840313,684
1554840323,784
1554840333,819
1554840343,827
1554840353,1246
1554840363,1246
1554840373,1246
1554840383,1246
1554840393,1492
1554840403,1492
1554840413,1492
1554840423,1492
1554840433,1492
1554840443,1492
1554840453,1492
1554840463,1492
1554840473,1492
1554840483,1492
