t,count
1554840143,3
1554840153,8
1554840163,13
1554840173,18
1554840183,23
1554840193,29
1554840203,35
1554840213,40
1554840223,47
1554840233,53
1554840243,59
1554840253,67
1554840263,72
1554840273,79
1554840283,84
1554840293,89
1554840303,94
1554840313,100
1554840323,107
1554840333,113
1554840343,119
1554840353,124
1554840363,129
1554840373,135
1554840383,145
1554840393,153
1554840403,163
1554840413,172
1554840423,182
1554840433,192
1554840443,202
1554840453,212
1554840463,222
1554840473,232
1554840483,242
