t,count
1554840143,3
1554840153,10
1554840163,15
1554840173,21
1554840183,26
1554840193,31
1554840203,37
1554840213,42
1554840223,48
1554840233,54
1554840243,60
1554840253,65
1554840263,74
1554840273,79
1554840283,85
1554840293,90
1554840303,95
1554840313,101
1554840323,106
1554840333,113
1554840343,118
1554840353,125
1554840363,130
1554840373,135
1554840383,140
1554840393,148
1554840403,156
1554840413,165
1554840423,175
1554840433,185
1554840443,195
1554840453,205
1554840463,215
1554840473,224
1554840483,234
