t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552651223,14,1.558706,1.400000,1.400000,1.400000,events/second
1552651233,26,1.369524,1.382730,1.396640,1.398886,events/second
1552651243,37,1.277118,1.368112,1.393389,1.397784,events/second
1552651253,49,1.257182,1.344861,1.387159,1.395611,events/second
1552651263,59,1.204081,1.291918,1.374466,1.391239,events/second
1552651273,69,1.169946,1.247104,1.362190,1.386916,events/second
1552651283,79,1.145313,1.209169,1.350316,1.382641,events/second
1552651293,89,1.126917,1.177057,1.338831,1.378413,events/second
1552651303,99,1.112682,1.149876,1.327723,1.374232,events/second
1552651313,112,1.131629,1.142858,1.320284,1.371205,events/second
1552651323,123,1.128569,1.165065,1.319537,1.370409,events/second
1552651333,133,1.117936,1.139724,1.309062,1.366316,events/second
1552651343,143,1.108803,1.118274,1.298930,1.362268,events/second
1552651353,153,1.100970,1.100117,1.289129,1.358265,events/second
1552651363,163,1.094190,1.084747,1.279651,1.354307,events/second
1552651373,177,1.113416,1.118432,1.280345,1.353710,events/second
1552651383,189,1.118557,1.148223,1.281071,1.353125,events/second
1552651393,201,1.123111,1.125468,1.271857,1.349223,events/second
1552651403,213,1.127172,1.119641,1.266141,1.346460,events/second
1552651413,225,1.130808,1.145411,1.267169,1.345938,events/second
