t,value
1554847737,0.0
1554847747,0.0
1554847757,0.0
1554847767,8.396305625524769E-4
1554847777,0.0013413816230717639
1554847787,0.0011166945840312675
1554847797,0.0011956001912960307
1554847807,0.0012547051442910915
1554847817,0.001300631735414344
1554847827,0.0013373453694416582
1554847837,0.001215436037678517
1554847847,0.001113895850737956
1554847857,0.0010280133641737343
1554847867,9.54426151276545E-4
1554847877,8.906702293475841E-4
1554847887,8.348987685243164E-4
1554847897,9.821253191907287E-4
1554847907,0.0010201242696837615
1554847917,0.0010542962572482868
1554847927,0.00100150225338007
