t,count
1554824098,3
1554824108,10
1554824118,15
1554824128,20
1554824138,25
1554824148,31
1554824158,36
1554824168,42
1554824178,48
1554824188,53
1554824198,60
1554824208,65
1554824218,72
1554824228,79
1554824238,85
1554824248,91
1554824258,96
1554824268,101
1554824278,106
1554824288,113
1554824298,120
1554824308,127
1554824318,133
1554824328,138
1554824338,143
1554824348,149
1554824358,157
1554824368,163
1554824378,170
1554824388,176
1554824398,184
1554824408,193
1554824418,203
1554824428,213
1554824438,223
