t,count
1554824108,8
1554824118,18
1554824128,25
1554824138,35
1554824148,44
1554824158,54
1554824168,62
1554824178,72
1554824188,82
1554824198,92
1554824208,102
1554824218,112
1554824228,122
1554824238,132
1554824248,142
1554824258,152
1554824268,162
1554824278,172
1554824288,182
1554824298,192
1554824308,202
1554824318,212
1554824328,222
1554824338,232
1554824348,242
1554824358,252
1554824368,262
1554824378,272
1554824388,282
1554824398,292
1554824408,302
1554824418,312
1554824428,322
1554824438,332
