t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554847737,5,2.596083,0.000000,0.000000,0.000000,events/second
1554847747,42,3.516029,3.143920,3.029751,3.009972,events/second
1554847757,76,3.458695,3.052099,3.012685,3.004371,events/second
1554847767,125,3.915290,3.376727,3.084175,3.028607,events/second
1554847777,155,3.698638,3.354080,3.090786,3.031554,events/second
1554847787,192,3.696759,3.349622,3.100431,3.035570,events/second
1554847797,247,3.988169,3.653516,3.172733,3.060612,events/second
1554847807,286,3.977435,3.697757,3.199472,3.070949,events/second
1554847817,329,4.016396,3.821556,3.242135,3.086743,events/second
1554847827,370,4.025924,3.892439,3.274084,3.099105,events/second
1554847837,393,3.856430,3.713223,3.258050,3.095745,events/second
1554847847,432,3.860346,3.679202,3.263305,3.099174,events/second
1554847857,460,3.773420,3.615234,3.264262,3.101366,events/second
1554847867,467,3.540153,3.183044,3.183474,3.075937,events/second
1554847877,511,3.600629,3.232342,3.193878,3.080626,events/second
1554847887,536,3.528425,3.094333,3.167415,3.073056,events/second
1554847897,580,3.582397,3.429099,3.234542,3.096613,events/second
1554847907,640,3.722276,3.677932,3.292749,3.117681,events/second
1554847917,699,3.842725,4.018421,3.378197,3.148422,events/second
1554847927,738,3.844532,4.154399,3.428115,3.167779,events/second
