t,count
1554840125,1
1554840135,11
1554840145,14
1554840155,15
1554840165,15
1554840175,15
1554840185,15
1554840195,15
1554840205,15
1554840215,15
1554840225,37
1554840235,38
1554840245,38
1554840255,38
1554840265,38
1554840275,42
1554840285,43
1554840295,54
1554840305,57
1554840315,57
1554840325,57
1554840335,57
1554840345,64
1554840355,68
1554840365,71
1554840375,74
1554840385,74
1554840395,74
1554840405,74
1554840415,74
1554840425,74
1554840435,74
1554840445,74
1554840455,74
1554840465,77
1554840475,77
1554840485,77
