t,count
1552603118,53
1552603128,142
1552603138,252
1552603148,325
1552603158,397
1552603168,535
1552603178,690
1552603188,797
1552603198,943
1552603208,1052
1552603218,1125
1552603228,1235
1552603238,1405
1552603248,1476
1552603258,1652
1552603268,1846
1552603278,2039
1552603288,2177
1552603298,2364
1552603308,2536
1552603318,2629
1552603328,2780
1552603341,2873
1552603354,2874
1552603358,2888
1552603368,2933
1552603379,2956
1552603388,2983
1552603398,3085
1552603408,3169
1552603418,3190
1552603428,3318
1552603438,3430
1552603448,3466
1552603458,3508
1552603468,3601
