t,count
1554824098,3
1554824108,8
1554824118,13
1554824128,18
1554824138,23
1554824148,28
1554824158,33
1554824168,38
1554824178,43
1554824188,48
1554824198,53
1554824208,58
1554824218,63
1554824228,68
1554824238,73
1554824248,78
1554824258,83
1554824268,88
1554824278,93
1554824288,98
1554824298,103
1554824308,108
1554824318,113
1554824328,118
1554824338,123
1554824348,128
1554824358,133
1554824368,138
1554824378,143
1554824388,149
1554824398,156
1554824408,165
1554824418,174
1554824428,183
1554824438,193
