t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554824098,9,0.953027,1.000000,1.000000,1.000000,events/second
1554824108,18,0.924232,0.985287,0.996749,0.998898,events/second
1554824118,40,1.358311,1.052789,1.010133,1.003349,events/second
1554824128,63,1.597280,1.274323,1.058949,1.019883,events/second
1554824138,91,1.839924,1.431144,1.099608,1.034025,events/second
1554824148,121,2.035628,1.687983,1.165216,1.056856,events/second
1554824158,159,2.289897,1.920105,1.231925,1.080537,events/second
1554824168,199,2.504853,2.252841,1.325869,1.113892,events/second
1554824178,243,2.717032,2.598460,1.429957,1.151310,events/second
1554824188,287,2.886336,2.892299,1.530687,1.188321,events/second
1554824198,337,3.079357,3.125038,1.624809,1.223815,events/second
1554824208,387,3.240148,3.410321,1.735352,1.265528,events/second
1554824218,437,3.376089,3.653088,1.842325,1.306786,events/second
1554824228,484,3.470634,3.859863,1.945846,1.347595,events/second
1554824238,529,3.539943,3.990757,2.036220,1.384647,events/second
1554824248,578,3.625220,4.084287,2.120270,1.420175,events/second
1554824258,624,3.682301,4.180728,2.204926,1.456425,events/second
1554824268,675,3.761808,4.245094,2.283446,1.491160,events/second
1554824278,725,3.827201,4.421115,2.385564,1.534345,events/second
1554824288,768,3.850697,4.446020,2.458052,1.568207,events/second
1554824298,819,3.910455,4.485650,2.531580,1.602815,events/second
1554824308,872,3.973686,4.580603,2.615810,1.641461,events/second
1554824318,925,4.031117,4.735820,2.713588,1.685195,events/second
1554824328,983,4.105444,4.808359,2.795157,1.724039,events/second
1554824338,1049,4.205447,5.037993,2.910087,1.774604,events/second
1554824348,1103,4.251281,5.117878,2.998000,1.816843,events/second
1554824358,1157,4.294204,5.188057,3.083140,1.858627,events/second
1554824368,1215,4.347965,5.252576,3.165707,1.899974,events/second
1554824378,1276,4.408105,5.351328,3.255320,1.944169,events/second
1554824388,1334,4.454776,5.433642,3.341941,1.987870,events/second
1554824398,1393,4.500705,5.567283,3.438945,2.035521,events/second
1554824408,1453,4.548495,5.619000,3.519655,2.078225,events/second
1554824418,1521,4.617023,5.725464,3.610888,2.124883,events/second
1554824428,1587,4.675292,5.874434,3.712134,2.175433,events/second
1554824438,1654,4.733314,6.001813,3.810115,2.225431,events/second
