t,count
1554824108,3
1554824118,10
1554824128,15
1554824138,20
1554824148,26
1554824158,31
1554824168,36
1554824178,42
1554824188,48
1554824198,53
1554824208,61
1554824218,67
1554824228,73
1554824238,81
1554824248,86
1554824258,92
1554824268,97
1554824278,102
1554824288,107
1554824298,113
1554824308,120
1554824318,126
1554824328,132
1554824338,137
1554824348,142
1554824358,148
1554824368,158
1554824378,165
1554824388,173
1554824398,181
1554824408,190
1554824418,199
1554824428,209
1554824438,219
