t,count
1552603119,123
1552603129,238
1552603139,372
1552603149,466
1552603159,643
1552603169,788
1552603179,946
1552603189,1066
1552603199,1181
1552603209,1191
1552603219,1235
1552603229,1383
1552603239,1480
1552603249,1599
1552603259,1736
1552603269,1840
1552603279,1850
1552603289,1860
1552603299,1870
1552603309,1880
1552603319,1890
1552603329,1899
1552603340,1913
1552603349,1919
1552603359,1928
1552603369,1939
1552603379,1948
1552603389,1958
1552603399,1968
1552603409,1978
1552603419,1988
1552603429,1998
1552603439,2008
1552603449,2020
1552603459,2029
1552603469,2039
