t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1552261027,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261037,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261047,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261057,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261067,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261077,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261087,1,0.143077,0.143077,0.143077,0.000000,0.143077,0.143077,0.143077,0.143077,0.143077,0.143077,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261097,2,0.242890,0.196347,0.143077,0.049793,0.242890,0.242890,0.242890,0.242890,0.242890,0.242890,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261107,4,0.242890,0.164390,0.118779,0.046991,0.156430,0.156430,0.242890,0.242890,0.242890,0.242890,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261117,4,0.242890,0.164390,0.118779,0.046991,0.156430,0.156430,0.242890,0.242890,0.242890,0.242890,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
