t,value
1552650777,0.018072289156626505
1552650787,0.012048192771084338
1552650797,0.00749063670411985
1552650807,0.0065252854812398045
1552650817,0.004733727810650888
1552650827,0.00423728813559322
1552650837,0.003626473254759746
1552650847,0.0029806259314456036
1552650857,0.0026613439787092482
1552650867,0.0024479804161566705
1552650877,0.0021586616297895305
1552650887,0.0019267822736030828
1552650897,0.0017513134851138354
1552650907,0.0016736401673640166
1552650917,0.0015180265654648956
1552650927,0.0017500875043752187
1552650937,0.001697792869269949
1552650947,0.0022920759659463
1552650957,0.002459268367660621
1552650967,0.0024183796856106408
1552650977,0.002548131370328426
1552650987,0.002727024815925825
1552650997,0.003117692907248636
1552651007,0.003711034141514102
1552651017,0.003905296558457408
1552651027,0.004135246898564826
1552651037,0.004369992716678805
1552651047,0.0043206913106096975
