t,count
1554840140,4
1554840150,10
1554840160,15
1554840170,21
1554840180,27
1554840190,32
1554840200,37
1554840210,42
1554840220,48
1554840230,55
1554840240,60
1554840250,66
1554840260,75
1554840270,80
1554840280,85
1554840290,90
1554840300,96
1554840310,103
1554840320,108
1554840330,115
1554840340,120
1554840350,128
1554840360,133
1554840370,138
1554840380,145
1554840390,154
1554840400,164
1554840410,174
1554840420,184
1554840430,194
1554840440,204
1554840450,214
1554840460,224
1554840470,234
1554840480,244
1554840490,254
