t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554840140,3,1.065383,0.000000,0.000000,0.000000,events/second
1554840150,12,0.937419,0.984009,0.996694,0.998892,events/second
1554840160,21,0.920306,0.970473,0.993497,0.997796,events/second
1554840170,37,1.128479,1.037692,1.006878,1.002247,events/second
1554840180,63,1.472655,1.234675,1.049409,1.016602,events/second
1554840190,104,1.970043,1.615066,1.136387,1.046261,events/second
1554840200,143,2.277917,1.965206,1.226962,1.077791,events/second
1554840210,192,2.638368,2.404234,1.344264,1.118938,events/second
1554840220,258,3.116900,2.992068,1.503672,1.175107,events/second
1554840230,323,3.481655,3.512691,1.664084,1.232827,events/second
1554840240,388,3.775054,3.955945,1.819346,1.289923,events/second
1554840250,461,4.087732,4.409829,1.985991,1.351921,events/second
1554840260,536,4.365581,4.898300,2.169986,1.420954,events/second
1554840270,619,4.661082,5.389180,2.364367,1.494751,events/second
1554840280,704,4.930813,5.804701,2.552377,1.567734,events/second
1554840290,785,5.137917,6.229995,2.750477,1.645419,events/second
1554840300,870,5.344710,6.531148,2.929079,1.717839,events/second
1554840310,960,5.556306,6.924875,3.131359,1.799406,events/second
1554840320,1056,5.777737,7.335555,3.343426,1.885599,events/second
1554840330,1151,5.970604,7.652485,3.541984,1.968630,events/second
1554840340,1243,6.129263,7.966177,3.743841,2.054056,events/second
1554840350,1342,6.307153,8.203565,3.932632,2.136340,events/second
1554840360,1448,6.499416,8.497899,4.134959,2.224351,events/second
1554840370,1550,6.658293,8.820610,4.346908,2.316898,events/second
1554840380,1646,6.780052,8.928105,4.515983,2.396284,events/second
1554840390,1747,6.910956,9.093939,4.695825,2.480308,events/second
1554840400,1847,7.028553,9.284845,4.879798,2.566740,events/second
1554840410,1953,7.159651,9.401027,5.047931,2.648906,events/second
1554840420,2065,7.302610,9.690636,5.252816,2.744488,events/second
1554840430,2180,7.445889,9.907639,5.444537,2.836816,events/second
1554840440,2287,7.553380,10.103483,5.633115,2.929214,events/second
1554840450,2397,7.663182,10.194420,5.799199,3.015075,events/second
1554840460,2502,7.750649,10.227259,5.950086,3.096681,events/second
1554840470,2609,7.840156,10.343331,6.115533,3.183998,events/second
1554840480,2713,7.914687,10.368022,6.259300,3.264840,events/second
1554840490,2819,7.990665,10.356940,6.391743,3.342573,events/second
