t,count
1554840140,5
1554840150,15
1554840160,24
1554840170,33
1554840180,43
1554840190,52
1554840200,62
1554840210,71
1554840220,81
1554840230,91
1554840240,101
1554840250,111
1554840260,121
1554840270,131
1554840280,141
1554840290,150
1554840300,160
1554840310,170
1554840320,180
1554840330,190
1554840340,200
1554840350,209
1554840360,218
1554840370,227
1554840380,237
1554840390,247
1554840400,257
1554840410,267
1554840420,277
1554840430,287
1554840440,297
1554840450,307
1554840460,317
1554840470,327
1554840480,337
1554840490,347
