t,count
1554840140,1
1554840150,27
1554840160,27
1554840170,27
1554840180,48
1554840190,65
1554840200,65
1554840210,77
1554840220,77
1554840230,135
1554840240,148
1554840250,148
1554840260,198
1554840270,213
1554840280,256
1554840290,357
1554840300,400
1554840310,550
1554840320,550
1554840330,587
1554840340,607
1554840350,645
1554840360,841
1554840370,856
1554840380,884
1554840390,966
1554840400,1060
1554840410,1060
1554840420,1250
1554840430,1250
1554840440,1250
1554840450,1250
1554840460,1250
1554840470,1672
1554840480,1672
1554840490,1672
