t,count
1554840140,3
1554840150,8
1554840160,13
1554840170,18
1554840180,23
1554840190,28
1554840200,33
1554840210,38
1554840220,43
1554840230,48
1554840240,53
1554840250,58
1554840260,63
1554840270,68
1554840280,73
1554840290,78
1554840300,83
1554840310,88
1554840320,94
1554840330,100
1554840340,108
1554840350,116
1554840360,125
1554840370,135
1554840380,145
1554840390,155
1554840400,165
1554840410,175
1554840420,185
1554840430,195
1554840440,204
1554840450,214
1554840460,224
1554840470,234
1554840480,244
1554840490,254
