t,count
1554840150,10
1554840160,19
1554840170,28
1554840180,37
1554840190,47
1554840200,57
1554840210,66
1554840220,76
1554840230,86
1554840240,96
1554840250,106
1554840260,116
1554840270,126
1554840280,136
1554840290,146
1554840300,156
1554840310,166
1554840320,176
1554840330,186
1554840340,196
1554840350,206
1554840360,216
1554840370,226
1554840380,236
1554840390,246
1554840400,256
1554840410,266
1554840420,276
1554840430,286
1554840440,296
1554840450,306
1554840460,316
1554840470,326
1554840480,336
1554840490,346
