t,count
1554840140,3
1554840150,8
1554840160,14
1554840170,20
1554840180,25
1554840190,31
1554840200,36
1554840210,41
1554840220,47
1554840230,54
1554840240,59
1554840250,66
1554840260,73
1554840270,78
1554840280,84
1554840290,89
1554840300,94
1554840310,100
1554840320,109
1554840330,118
1554840340,127
1554840350,137
1554840360,147
1554840370,157
1554840380,167
1554840390,177
1554840400,187
1554840410,197
1554840420,207
1554840430,217
1554840440,227
1554840450,237
1554840460,247
1554840470,257
1554840480,267
1554840490,277
