t,count
1552332525,582
1552332535,1180
1552332545,1777
1552332555,2377
1552332565,2975
1552332575,3575
1552332585,4173
1552332595,4772
1552332605,5370
1552332615,5964
1552332625,6562
1552332635,7159
1552332645,7757
1552332655,8357
1552332665,8958
1552332675,9558
1552332685,10158
1552332695,10758
1552332705,11358
1552332715,11958
1552332725,12558
1552332735,13158
1552332745,13758
1552332755,14358
1552332765,14958
1552332775,15558
1552332785,16158
1552332795,16758
1552332805,17358
1552332815,17958
1552332825,18558
1552332835,19158
1552332845,19758
1552332855,20358
1552332865,20958
1552332875,21558
1552332885,22158
1552332895,22758
1552332905,23358
1552332915,23958
1552332925,24558
1552332935,25158
1552332945,25758
1552332955,26358
1552332965,26958
1552332975,27558
1552332985,28158
1552332995,28758
1552333005,29358
1552333015,29958
1552333025,30558
1552333035,31158
1552333045,31758
1552333055,32358
1552333065,32958
1552333075,33558
1552333085,34159
1552333095,34759
1552333105,35359
1552333115,35959
1552333125,36559
1552333135,37159
1552333145,37759
1552333155,38359
1552333165,38959
1552333175,39559
1552333185,40159
1552333195,40759
1552333205,41359
1552333215,41959
1552333225,42559
1552333235,43159
1552333245,43759
1552333255,44359
1552333265,44959
1552333275,45559
1552333285,46159
1552333295,46759
1552333305,47359
1552333315,47959
1552333325,48559
1552333335,49159
1552333345,49759
1552333355,50359
1552333365,50959
1552333375,51559
1552333385,52159
1552333395,52759
1552333405,53359
1552333415,53959
1552333425,54559
1552333435,55159
1552333445,55759
1552333455,56359
1552333465,56959
1552333475,57559
1552333485,58159
1552333495,58759
1552333505,59360
1552333515,59960
1552333525,60560
1552333535,61160
1552333545,61760
1552333555,62360
1552333565,62960
1552333575,63560
1552333585,64160
1552333595,64760
1552333605,65360
1552333615,65960
1552333625,66560
1552333635,67160
1552333645,67760
1552333655,68360
1552333665,68960
1552333675,69560
1552333685,70160
1552333695,70760
1552333705,71360
1552333715,71960
1552333725,72560
1552333735,73160
1552333745,73760
1552333755,74360
1552333765,74960
1552333775,75560
1552333785,76160
1552333795,76760
1552333805,77360
1552333815,77960
1552333825,78560
1552333835,79160
1552333845,79760
1552333855,80360
1552333865,80960
1552333875,81560
1552333885,82160
1552333895,82760
1552333905,83360
