t,count
1554825128,5
1554825138,12
1554825148,17
1554825158,22
1554825168,27
1554825178,32
1554825188,38
1554825198,43
1554825208,49
1554825218,56
1554825228,62
1554825238,67
1554825248,76
1554825258,81
1554825268,87
1554825278,93
1554825288,98
1554825298,104
1554825308,111
1554825318,121
1554825328,127
1554825338,135
1554825348,142
1554825358,152
1554825368,162
1554825379,172
1554825388,182
1554825398,192
1554825409,201
1554825418,211
1554825428,221
1554825438,230
1554825448,240
1554825458,250
