t,count
1554825118,4
1554825128,10
1554825138,16
1554825148,22
1554825158,27
1554825168,32
1554825178,38
1554825188,43
1554825198,48
1554825208,55
1554825218,61
1554825228,66
1554825238,75
1554825248,80
1554825258,86
1554825268,90
1554825278,95
1554825288,101
1554825298,106
1554825308,114
1554825318,119
1554825328,126
1554825338,131
1554825348,136
1554825358,142
1554825368,151
1554825379,158
1554825388,165
1554825398,169
1554825409,177
1554825418,185
1554825428,192
1554825438,200
1554825448,209
1554825458,218
